technique_id,is_subtechnique,technique,tactics,data_source,data_component,event_id,event_name,channel,audit_sub_category,log_source
T1098,False,Account Manipulation,persistence,group,group modification,4764,A groups type was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1098,False,Account Manipulation,persistence,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1098,False,Account Manipulation,persistence,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1098,False,Account Manipulation,persistence,active directory,active directory object modification,5136,A directory service object was modified.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,active directory,active directory object modification,5139,A directory service object was moved.,Security,Directory Service Changes,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,active directory,active directory object modification,4719,System audit policy was changed.,Security,Policy Change,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,file,file modification,4670,Permissions on an object were changed.,Security,File System,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,file,file modification,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1098,False,Account Manipulation,persistence,file,file modification,2,A process changed a file creation time.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1098,False,Account Manipulation,persistence,file,file modification,11,FileCreate.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1092,,Communication Through Removable Media,command-and-control,drive,drive creation,6423,The installation of this device is forbidden by system policy.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1092,,Communication Through Removable Media,command-and-control,drive,drive creation,6416,A new external device was recognized by the system.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1092,,Communication Through Removable Media,command-and-control,drive,drive creation,6424,"The installation of this device was allowed, after having previously been forbidden by policy.",Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,drive,drive creation,6423,The installation of this device is forbidden by system policy.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,drive,drive creation,6416,A new external device was recognized by the system.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,drive,drive creation,6424,"The installation of this device was allowed, after having previously been forbidden by policy.",Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file creation,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file creation,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file creation,11,FileCreate,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file access,4656,A handle to an object was requested.,Security,File System,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file access,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,file,file access,4661,A handle to an object was requested.,Security,SAM,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1091,,Replication Through Removable Media,lateral-movement;initial-access,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1091,,Replication Through Removable Media,lateral-movement;initial-access,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1091,,Replication Through Removable Media,lateral-movement;initial-access,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1091,,Replication Through Removable Media,lateral-movement;initial-access,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1090,,Proxy,command-and-control,network traffic,network connection creation,5156,The Windows Filtering Platform has permitted a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,3,Network connection.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1090,,Proxy,command-and-control,network traffic,network connection creation,DeviceNetworkEvents,DeviceNetworkEvents,,,Microsoft Defender for Endpoint
T1090,,Proxy,command-and-control,network traffic,network connection creation,5157,The Windows Filtering Platform has blocked a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,5159,The Windows Filtering Platform has blocked a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,5031,The Windows Firewall Service blocked an application from accepting incoming connections on the network.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1090,,Proxy,command-and-control,network traffic,network connection creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1090,,Proxy,command-and-control,network traffic,network connection creation,5158,The Windows Filtering Platform has permitted a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,file,file access,4656,A handle to an object was requested.,Security,File System,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,file,file access,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,file,file access,4661,A handle to an object was requested.,Security,SAM,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1087,,Account Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1087,,Account Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1087,,Account Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1087,,Account Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1087,,Account Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1087,,Account Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1087,,Account Discovery,discovery,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1083,False,File and Directory Discovery,discovery,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1083,False,File and Directory Discovery,discovery,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1083,False,File and Directory Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1083,False,File and Directory Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1083,False,File and Directory Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1083,False,File and Directory Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1083,False,File and Directory Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1083,False,File and Directory Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1083,False,File and Directory Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1083,False,File and Directory Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
